region,plant_type,load_segment,Value
MID,wnd_Ndeep_6,sprfl_day,0.369575671
MID,wnd_Ndeep_6,sprfl_mrnevn,0.414927911
MID,wnd_Ndeep_6,sprfl_night,0.455953919
MID,wnd_Ndeep_6,wntr_day,0.369575671
MID,wnd_Ndeep_6,wntr_mrnevn,0.414927911
MID,wnd_Ndeep_6,wntr_night,0.455953919
MID,wnd_Ndeep_6,peak,0.436824291
ENC,col_X1,sum_day,0.723515142
ENC,col_X1,sum_mrnevn,0.723515142
ENC,col_X1,sum_night,0.723515142
ENC,col_X1,sprfl_day,0.671603988
ENC,col_X1,sprfl_mrnevn,0.671603988
ENC,col_X1,sprfl_night,0.671603988
ENC,col_X1,wntr_day,0.671603988
ENC,col_X1,wntr_mrnevn,0.671603988
ENC,col_X1,wntr_night,0.671603988
ENC,col_X1,peak,0.723515142
ENC,col_X2,sum_day,0.764325253
ENC,col_X2,sum_mrnevn,0.764325253
ENC,col_X2,sum_night,0.764325253
ENC,col_X2,sprfl_day,0.709670335
ENC,col_X2,sprfl_mrnevn,0.709670335
ENC,col_X2,sprfl_night,0.709670335
ENC,col_X2,wntr_day,0.709670335
ENC,col_X2,wntr_mrnevn,0.709670335
ENC,col_X2,wntr_night,0.709670335
ENC,col_X2,peak,0.764325253
ENC,col_X3,sum_day,0.704566447
ENC,col_X3,sum_mrnevn,0.704566447
ENC,col_X3,sum_night,0.704566447
ENC,col_X3,sprfl_day,0.658314857
ENC,col_X3,sprfl_mrnevn,0.658314857
ENC,col_X3,sprfl_night,0.658314857
ENC,col_X3,wntr_day,0.658314857
ENC,col_X3,wntr_mrnevn,0.658314857
ENC,col_X3,wntr_night,0.658314857
ENC,col_X3,peak,0.704566447
ENC,ngcc_X1,sum_day,0.88
ENC,ngcc_X1,sum_mrnevn,0.88
ENC,ngcc_X1,sum_night,0.88
ENC,ngcc_X1,sprfl_day,0.822
ENC,ngcc_X1,sprfl_mrnevn,0.822
ENC,ngcc_X1,sprfl_night,0.822
ENC,ngcc_X1,wntr_day,0.822
ENC,ngcc_X1,wntr_mrnevn,0.822
ENC,ngcc_X1,wntr_night,0.822
ENC,ngcc_X1,peak,0.88
ENC,ngcc_X2,sum_day,0.88
ENC,ngcc_X2,sum_mrnevn,0.88
ENC,ngcc_X2,sum_night,0.88
ENC,ngcc_X2,sprfl_day,0.822
ENC,ngcc_X2,sprfl_mrnevn,0.822
ENC,ngcc_X2,sprfl_night,0.822
ENC,ngcc_X2,wntr_day,0.822
ENC,ngcc_X2,wntr_mrnevn,0.822
ENC,ngcc_X2,wntr_night,0.822
ENC,ngcc_X2,peak,0.88
ENC,ngcc_X3,sum_day,0.88
ENC,ngcc_X3,sum_mrnevn,0.88
ENC,ngcc_X3,sum_night,0.88
ENC,ngcc_X3,sprfl_day,0.822
ENC,ngcc_X3,sprfl_mrnevn,0.822
ENC,ngcc_X3,sprfl_night,0.822
ENC,ngcc_X3,wntr_day,0.822
ENC,ngcc_X3,wntr_mrnevn,0.822
ENC,ngcc_X3,wntr_night,0.822
ENC,ngcc_X3,peak,0.88
ENC,ngtb_X1,sum_day,0.916385242
ENC,ngtb_X1,sum_mrnevn,0.916385242
ENC,ngtb_X1,sum_night,0.916385242
ENC,ngtb_X1,sprfl_day,0.895218758
ENC,ngtb_X1,sprfl_mrnevn,0.895218758
ENC,ngtb_X1,sprfl_night,0.895218758
ENC,ngtb_X1,wntr_day,0.895218758
ENC,ngtb_X1,wntr_mrnevn,0.895218758
ENC,ngtb_X1,wntr_night,0.895218758
ENC,ngtb_X1,peak,0.916385242
ENC,ngtb_X2,sum_day,0.920588989
ENC,ngtb_X2,sum_mrnevn,0.920588989
ENC,ngtb_X2,sum_night,0.920588989
ENC,ngtb_X2,sprfl_day,0.897102758
ENC,ngtb_X2,sprfl_mrnevn,0.897102758
ENC,ngtb_X2,sprfl_night,0.897102758
ENC,ngtb_X2,wntr_day,0.897102758
ENC,ngtb_X2,wntr_mrnevn,0.897102758
ENC,ngtb_X2,wntr_night,0.897102758
ENC,ngtb_X2,peak,0.920588989
ENC,ngtb_X3,sum_day,0.908
ENC,ngtb_X3,sum_mrnevn,0.908
ENC,ngtb_X3,sum_night,0.908
ENC,ngtb_X3,sprfl_day,0.892
ENC,ngtb_X3,sprfl_mrnevn,0.892
ENC,ngtb_X3,sprfl_night,0.892
ENC,ngtb_X3,wntr_day,0.892
ENC,ngtb_X3,wntr_mrnevn,0.892
ENC,ngtb_X3,wntr_night,0.892
ENC,ngtb_X3,peak,0.908
ENC,stog_X1,sum_day,0.8424
ENC,stog_X1,sum_mrnevn,0.8424
ENC,stog_X1,sum_night,0.8424
ENC,stog_X1,sprfl_day,0.7455
ENC,stog_X1,sprfl_mrnevn,0.7455
ENC,stog_X1,sprfl_night,0.7455
ENC,stog_X1,wntr_day,0.7455
ENC,stog_X1,wntr_mrnevn,0.7455
ENC,stog_X1,wntr_night,0.7455
ENC,stog_X1,peak,0.8424
ENC,stog_X2,sum_day,0.851652631
ENC,stog_X2,sum_mrnevn,0.851652631
ENC,stog_X2,sum_night,0.851652631
ENC,stog_X2,sprfl_day,0.76234203
ENC,stog_X2,sprfl_mrnevn,0.76234203
ENC,stog_X2,sprfl_night,0.76234203
ENC,stog_X2,wntr_day,0.76234203
ENC,stog_X2,wntr_mrnevn,0.76234203
ENC,stog_X2,wntr_night,0.76234203
ENC,stog_X2,peak,0.851652631
ENC,stog_X3,sum_day,0.910500934
ENC,stog_X3,sum_mrnevn,0.910500934
ENC,stog_X3,sum_night,0.910500934
ENC,stog_X3,sprfl_day,0.866804197
ENC,stog_X3,sprfl_mrnevn,0.866804197
ENC,stog_X3,sprfl_night,0.866804197
ENC,stog_X3,wntr_day,0.866804197
ENC,stog_X3,wntr_mrnevn,0.866804197
ENC,stog_X3,wntr_night,0.866804197
ENC,stog_X3,peak,0.910500934
ENC,nuc_X,sum_day,0.951221922
ENC,nuc_X,sum_mrnevn,0.951221922
ENC,nuc_X,sum_night,0.951221922
ENC,nuc_X,sprfl_day,0.885405057
ENC,nuc_X,sprfl_mrnevn,0.885405057
ENC,nuc_X,sprfl_night,0.885405057
ENC,nuc_X,wntr_day,0.885405057
ENC,nuc_X,wntr_mrnevn,0.885405057
ENC,nuc_X,wntr_night,0.885405057
ENC,nuc_X,peak,0.951221922
ENC,hyd_X,sum_day,0.517473362
ENC,hyd_X,sum_mrnevn,0.517473362
ENC,hyd_X,sum_night,0.517473362
ENC,hyd_X,sprfl_day,0.443167845
ENC,hyd_X,sprfl_mrnevn,0.443167845
ENC,hyd_X,sprfl_night,0.443167845
ENC,hyd_X,wntr_day,0.443167845
ENC,hyd_X,wntr_mrnevn,0.443167845
ENC,hyd_X,wntr_night,0.443167845
ENC,hyd_X,peak,0.517473362
ENC,bio_X,sum_day,0.83
ENC,bio_X,sum_mrnevn,0.83
ENC,bio_X,sum_night,0.83
ENC,bio_X,sprfl_day,0.83
ENC,bio_X,sprfl_mrnevn,0.83
ENC,bio_X,sprfl_night,0.83
ENC,bio_X,wntr_day,0.83
ENC,bio_X,wntr_mrnevn,0.83
ENC,bio_X,wntr_night,0.83
ENC,bio_X,peak,0.83
ENC,lfg_X,sum_day,0.9
ENC,lfg_X,sum_mrnevn,0.9
ENC,lfg_X,sum_night,0.9
ENC,lfg_X,sprfl_day,0.9
ENC,lfg_X,sprfl_mrnevn,0.9
ENC,lfg_X,sprfl_night,0.9
ENC,lfg_X,wntr_day,0.9
ENC,lfg_X,wntr_mrnevn,0.9
ENC,lfg_X,wntr_night,0.9
ENC,lfg_X,peak,0.9
ENC,msw_X,sum_day,0.9
ENC,msw_X,sum_mrnevn,0.9
ENC,msw_X,sum_night,0.9
ENC,msw_X,sprfl_day,0.9
ENC,msw_X,sprfl_mrnevn,0.9
ENC,msw_X,sprfl_night,0.9
ENC,msw_X,wntr_day,0.9
ENC,msw_X,wntr_mrnevn,0.9
ENC,msw_X,wntr_night,0.9
ENC,msw_X,peak,0.9
ENC,wnd_X,sum_day,0.303590787
ENC,wnd_X,sum_mrnevn,0.351544524
ENC,wnd_X,sum_night,0.380435093
ENC,wnd_X,sprfl_day,0.351544524
ENC,wnd_X,sprfl_mrnevn,0.399772947
ENC,wnd_X,sprfl_night,0.438262714
ENC,wnd_X,wntr_day,0.351544524
ENC,wnd_X,wntr_mrnevn,0.399772947
ENC,wnd_X,wntr_night,0.438262714
ENC,wnd_X,peak,0.303590787
ENC,oth_X,sum_day,0.9
ENC,oth_X,sum_mrnevn,0.9
ENC,oth_X,sum_night,0.9
ENC,oth_X,sprfl_day,0.9
ENC,oth_X,sprfl_mrnevn,0.9
ENC,oth_X,sprfl_night,0.9
ENC,oth_X,wntr_day,0.9
ENC,oth_X,wntr_mrnevn,0.9
ENC,oth_X,wntr_night,0.9
ENC,oth_X,peak,0.9
ENC,ps_X,sum_day,0.927
ENC,ps_X,sum_mrnevn,0.927
ENC,ps_X,sum_night,0.927
ENC,ps_X,sprfl_day,0.875
ENC,ps_X,sprfl_mrnevn,0.875
ENC,ps_X,sprfl_night,0.875
ENC,ps_X,wntr_day,0.875
ENC,ps_X,wntr_mrnevn,0.875
ENC,ps_X,wntr_night,0.875
ENC,ps_X,peak,0.927
ENC,col_N,sum_day,0.85
ENC,col_N,sum_mrnevn,0.85
ENC,col_N,sum_night,0.85
ENC,col_N,sprfl_day,0.85
ENC,col_N,sprfl_mrnevn,0.85
ENC,col_N,sprfl_night,0.85
ENC,col_N,wntr_day,0.85
ENC,col_N,wntr_mrnevn,0.85
ENC,col_N,wntr_night,0.85
ENC,col_N,peak,0.85
ENC,col_Nccs,sum_day,0.85
ENC,col_Nccs,sum_mrnevn,0.85
ENC,col_Nccs,sum_night,0.85
ENC,col_Nccs,sprfl_day,0.85
ENC,col_Nccs,sprfl_mrnevn,0.85
ENC,col_Nccs,sprfl_night,0.85
ENC,col_Nccs,wntr_day,0.85
ENC,col_Nccs,wntr_mrnevn,0.85
ENC,col_Nccs,wntr_night,0.85
ENC,col_Nccs,peak,0.85
ENC,ngcc_N,sum_day,0.87
ENC,ngcc_N,sum_mrnevn,0.87
ENC,ngcc_N,sum_night,0.87
ENC,ngcc_N,sprfl_day,0.87
ENC,ngcc_N,sprfl_mrnevn,0.87
ENC,ngcc_N,sprfl_night,0.87
ENC,ngcc_N,wntr_day,0.87
ENC,ngcc_N,wntr_mrnevn,0.87
ENC,ngcc_N,wntr_night,0.87
ENC,ngcc_N,peak,0.87
ENC,ngcc_Nccs,sum_day,0.87
ENC,ngcc_Nccs,sum_mrnevn,0.87
ENC,ngcc_Nccs,sum_night,0.87
ENC,ngcc_Nccs,sprfl_day,0.87
ENC,ngcc_Nccs,sprfl_mrnevn,0.87
ENC,ngcc_Nccs,sprfl_night,0.87
ENC,ngcc_Nccs,wntr_day,0.87
ENC,ngcc_Nccs,wntr_mrnevn,0.87
ENC,ngcc_Nccs,wntr_night,0.87
ENC,ngcc_Nccs,peak,0.87
ENC,ngtb_N,sum_day,0.92
ENC,ngtb_N,sum_mrnevn,0.92
ENC,ngtb_N,sum_night,0.92
ENC,ngtb_N,sprfl_day,0.92
ENC,ngtb_N,sprfl_mrnevn,0.92
ENC,ngtb_N,sprfl_night,0.92
ENC,ngtb_N,wntr_day,0.92
ENC,ngtb_N,wntr_mrnevn,0.92
ENC,ngtb_N,wntr_night,0.92
ENC,ngtb_N,peak,0.92
ENC,nuc_N,sum_day,0.9
ENC,nuc_N,sum_mrnevn,0.9
ENC,nuc_N,sum_night,0.9
ENC,nuc_N,sprfl_day,0.9
ENC,nuc_N,sprfl_mrnevn,0.9
ENC,nuc_N,sprfl_night,0.9
ENC,nuc_N,wntr_day,0.9
ENC,nuc_N,wntr_mrnevn,0.9
ENC,nuc_N,wntr_night,0.9
ENC,nuc_N,peak,0.9
ENC,bio_N,sum_day,0.83
ENC,bio_N,sum_mrnevn,0.83
ENC,bio_N,sum_night,0.83
ENC,bio_N,sprfl_day,0.83
ENC,bio_N,sprfl_mrnevn,0.83
ENC,bio_N,sprfl_night,0.83
ENC,bio_N,wntr_day,0.83
ENC,bio_N,wntr_mrnevn,0.83
ENC,bio_N,wntr_night,0.83
ENC,bio_N,peak,0.83
ENC,lfg_N_hi,sum_day,0.9
ENC,lfg_N_hi,sum_mrnevn,0.9
ENC,lfg_N_hi,sum_night,0.9
ENC,lfg_N_hi,sprfl_day,0.9
ENC,lfg_N_hi,sprfl_mrnevn,0.9
ENC,lfg_N_hi,sprfl_night,0.9
ENC,lfg_N_hi,wntr_day,0.9
ENC,lfg_N_hi,wntr_mrnevn,0.9
ENC,lfg_N_hi,wntr_night,0.9
ENC,lfg_N_hi,peak,0.9
ENC,lfg_N_lo,sum_day,0.9
ENC,lfg_N_lo,sum_mrnevn,0.9
ENC,lfg_N_lo,sum_night,0.9
ENC,lfg_N_lo,sprfl_day,0.9
ENC,lfg_N_lo,sprfl_mrnevn,0.9
ENC,lfg_N_lo,sprfl_night,0.9
ENC,lfg_N_lo,wntr_day,0.9
ENC,lfg_N_lo,wntr_mrnevn,0.9
ENC,lfg_N_lo,wntr_night,0.9
ENC,lfg_N_lo,peak,0.9
ENC,lfg_N_vl,sum_day,0.9
ENC,lfg_N_vl,sum_mrnevn,0.9
ENC,lfg_N_vl,sum_night,0.9
ENC,lfg_N_vl,sprfl_day,0.9
ENC,lfg_N_vl,sprfl_mrnevn,0.9
ENC,lfg_N_vl,sprfl_night,0.9
ENC,lfg_N_vl,wntr_day,0.9
ENC,lfg_N_vl,wntr_mrnevn,0.9
ENC,lfg_N_vl,wntr_night,0.9
ENC,lfg_N_vl,peak,0.9
ENC,fc_N,sum_day,0.9
ENC,fc_N,sum_mrnevn,0.9
ENC,fc_N,sum_night,0.9
ENC,fc_N,sprfl_day,0.9
ENC,fc_N,sprfl_mrnevn,0.9
ENC,fc_N,sprfl_night,0.9
ENC,fc_N,wntr_day,0.9
ENC,fc_N,wntr_mrnevn,0.9
ENC,fc_N,wntr_night,0.9
ENC,fc_N,peak,0.9
ENC,geo_N_1,sum_day,0.87
ENC,geo_N_1,sum_mrnevn,0.87
ENC,geo_N_1,sum_night,0.87
ENC,geo_N_1,sprfl_day,0.87
ENC,geo_N_1,sprfl_mrnevn,0.87
ENC,geo_N_1,sprfl_night,0.87
ENC,geo_N_1,wntr_day,0.87
ENC,geo_N_1,wntr_mrnevn,0.87
ENC,geo_N_1,wntr_night,0.87
ENC,geo_N_1,peak,0.87
ENC,geo_N_2,sum_day,0.87
ENC,geo_N_2,sum_mrnevn,0.87
ENC,geo_N_2,sum_night,0.87
ENC,geo_N_2,sprfl_day,0.87
ENC,geo_N_2,sprfl_mrnevn,0.87
ENC,geo_N_2,sprfl_night,0.87
ENC,geo_N_2,wntr_day,0.87
ENC,geo_N_2,wntr_mrnevn,0.87
ENC,geo_N_2,wntr_night,0.87
ENC,geo_N_2,peak,0.87
ENC,geo_N_3,sum_day,0.87
ENC,geo_N_3,sum_mrnevn,0.87
ENC,geo_N_3,sum_night,0.87
ENC,geo_N_3,sprfl_day,0.87
ENC,geo_N_3,sprfl_mrnevn,0.87
ENC,geo_N_3,sprfl_night,0.87
ENC,geo_N_3,wntr_day,0.87
ENC,geo_N_3,wntr_mrnevn,0.87
ENC,geo_N_3,wntr_night,0.87
ENC,geo_N_3,peak,0.87
ENC,geo_N_4,sum_day,0.87
ENC,geo_N_4,sum_mrnevn,0.87
ENC,geo_N_4,sum_night,0.87
ENC,geo_N_4,sprfl_day,0.87
ENC,geo_N_4,sprfl_mrnevn,0.87
ENC,geo_N_4,sprfl_night,0.87
ENC,geo_N_4,wntr_day,0.87
ENC,geo_N_4,wntr_mrnevn,0.87
ENC,geo_N_4,wntr_night,0.87
ENC,geo_N_4,peak,0.87
ENC,geo_N_5,sum_day,0.87
ENC,geo_N_5,sum_mrnevn,0.87
ENC,geo_N_5,sum_night,0.87
ENC,geo_N_5,sprfl_day,0.87
ENC,geo_N_5,sprfl_mrnevn,0.87
ENC,geo_N_5,sprfl_night,0.87
ENC,geo_N_5,wntr_day,0.87
ENC,geo_N_5,wntr_mrnevn,0.87
ENC,geo_N_5,wntr_night,0.87
ENC,geo_N_5,peak,0.87
ENC,geo_N_6,sum_day,0.87
ENC,geo_N_6,sum_mrnevn,0.87
ENC,geo_N_6,sum_night,0.87
ENC,geo_N_6,sprfl_day,0.87
ENC,geo_N_6,sprfl_mrnevn,0.87
ENC,geo_N_6,sprfl_night,0.87
ENC,geo_N_6,wntr_day,0.87
ENC,geo_N_6,wntr_mrnevn,0.87
ENC,geo_N_6,wntr_night,0.87
ENC,geo_N_6,peak,0.87
ENC,geo_N_7,sum_day,0.87
ENC,geo_N_7,sum_mrnevn,0.87
ENC,geo_N_7,sum_night,0.87
ENC,geo_N_7,sprfl_day,0.87
ENC,geo_N_7,sprfl_mrnevn,0.87
ENC,geo_N_7,sprfl_night,0.87
ENC,geo_N_7,wntr_day,0.87
ENC,geo_N_7,wntr_mrnevn,0.87
ENC,geo_N_7,wntr_night,0.87
ENC,geo_N_7,peak,0.87
ENC,geo_N_8,sum_day,0.87
ENC,geo_N_8,sum_mrnevn,0.87
ENC,geo_N_8,sum_night,0.87
ENC,geo_N_8,sprfl_day,0.87
ENC,geo_N_8,sprfl_mrnevn,0.87
ENC,geo_N_8,sprfl_night,0.87
ENC,geo_N_8,wntr_day,0.87
ENC,geo_N_8,wntr_mrnevn,0.87
ENC,geo_N_8,wntr_night,0.87
ENC,geo_N_8,peak,0.87
ENC,geo_N_9,sum_day,0.87
ENC,geo_N_9,sum_mrnevn,0.87
ENC,geo_N_9,sum_night,0.87
ENC,geo_N_9,sprfl_day,0.87
ENC,geo_N_9,sprfl_mrnevn,0.87
ENC,geo_N_9,sprfl_night,0.87
ENC,geo_N_9,wntr_day,0.87
ENC,geo_N_9,wntr_mrnevn,0.87
ENC,geo_N_9,wntr_night,0.87
ENC,geo_N_9,peak,0.87
ENC,geo_N_10,sum_day,0.87
ENC,geo_N_10,sum_mrnevn,0.87
ENC,geo_N_10,sum_night,0.87
ENC,geo_N_10,sprfl_day,0.87
ENC,geo_N_10,sprfl_mrnevn,0.87
ENC,geo_N_10,sprfl_night,0.87
ENC,geo_N_10,wntr_day,0.87
ENC,geo_N_10,wntr_mrnevn,0.87
ENC,geo_N_10,wntr_night,0.87
ENC,geo_N_10,peak,0.87
ENC,slrPV_N,sum_day,0.501071429
ENC,slrPV_N,sum_mrnevn,0.010678571
ENC,slrPV_N,sprfl_day,0.481646512
ENC,slrPV_N,sprfl_mrnevn,0.146749598
ENC,slrPV_N,wntr_day,0.481646512
ENC,slrPV_N,wntr_mrnevn,0.146749598
ENC,slrPV_N,peak,0.501071429
ENC,wnd_Nonsh_3,sum_day,0.331009011
ENC,wnd_Nonsh_3,sum_mrnevn,0.322229149
ENC,wnd_Nonsh_3,sum_night,0.324214875
ENC,wnd_Nonsh_3,sprfl_day,0.205003629
ENC,wnd_Nonsh_3,sprfl_mrnevn,0.227209706
ENC,wnd_Nonsh_3,sprfl_night,0.238467622
ENC,wnd_Nonsh_3,wntr_day,0.205003629
ENC,wnd_Nonsh_3,wntr_mrnevn,0.227209706
ENC,wnd_Nonsh_3,wntr_night,0.238467622
ENC,wnd_Nonsh_3,peak,0.331009011
ENC,wnd_Nonsh_4,sum_day,0.295380314
ENC,wnd_Nonsh_4,sum_mrnevn,0.308569832
ENC,wnd_Nonsh_4,sum_night,0.339906342
ENC,wnd_Nonsh_4,sprfl_day,0.252141811
ENC,wnd_Nonsh_4,sprfl_mrnevn,0.285728953
ENC,wnd_Nonsh_4,sprfl_night,0.311536206
ENC,wnd_Nonsh_4,wntr_day,0.252141811
ENC,wnd_Nonsh_4,wntr_mrnevn,0.285728953
ENC,wnd_Nonsh_4,wntr_night,0.311536206
ENC,wnd_Nonsh_4,peak,0.295380314
ENC,wnd_Nonsh_5,sum_day,0.303590787
ENC,wnd_Nonsh_5,sum_mrnevn,0.351544524
ENC,wnd_Nonsh_5,sum_night,0.380435093
ENC,wnd_Nonsh_5,sprfl_day,0.351544524
ENC,wnd_Nonsh_5,sprfl_mrnevn,0.399772947
ENC,wnd_Nonsh_5,sprfl_night,0.438262714
ENC,wnd_Nonsh_5,wntr_day,0.351544524
ENC,wnd_Nonsh_5,wntr_mrnevn,0.399772947
ENC,wnd_Nonsh_5,wntr_night,0.438262714
ENC,wnd_Nonsh_5,peak,0.303590787
ENC,wnd_Nonsh_6,sum_day,0.422336368
ENC,wnd_Nonsh_6,sum_mrnevn,0.455814751
ENC,wnd_Nonsh_6,sum_night,0.498959197
ENC,wnd_Nonsh_6,sprfl_day,0.357318148
ENC,wnd_Nonsh_6,sprfl_mrnevn,0.401166214
ENC,wnd_Nonsh_6,sprfl_night,0.440831534
ENC,wnd_Nonsh_6,wntr_day,0.357318148
ENC,wnd_Nonsh_6,wntr_mrnevn,0.401166214
ENC,wnd_Nonsh_6,wntr_night,0.440831534
ENC,wnd_Nonsh_6,peak,0.422336368
ENC,wnd_Nonsh_7,sum_day,0.378899777
ENC,wnd_Nonsh_7,sum_mrnevn,0.455735345
ENC,wnd_Nonsh_7,sum_night,0.517082358
ENC,wnd_Nonsh_7,sprfl_day,0.523941509
ENC,wnd_Nonsh_7,sprfl_mrnevn,0.584510824
ENC,wnd_Nonsh_7,sprfl_night,0.635049478
ENC,wnd_Nonsh_7,wntr_day,0.523941509
ENC,wnd_Nonsh_7,wntr_mrnevn,0.584510824
ENC,wnd_Nonsh_7,wntr_night,0.635049478
ENC,wnd_Nonsh_7,peak,0.378899777
ENC,wnd_Nshal_3,sum_day,0.340774343
ENC,wnd_Nshal_3,sum_mrnevn,0.33173546
ENC,wnd_Nshal_3,sum_night,0.333779768
ENC,wnd_Nshal_3,sprfl_day,0.211051586
ENC,wnd_Nshal_3,sprfl_mrnevn,0.23391278
ENC,wnd_Nshal_3,sprfl_night,0.245502825
ENC,wnd_Nshal_3,wntr_day,0.211051586
ENC,wnd_Nshal_3,wntr_mrnevn,0.23391278
ENC,wnd_Nshal_3,wntr_night,0.245502825
ENC,wnd_Nshal_3,peak,0.340774343
ENC,wnd_Nshal_4,sum_day,0.326851705
ENC,wnd_Nshal_4,sum_mrnevn,0.341446504
ENC,wnd_Nshal_4,sum_night,0.376121773
ENC,wnd_Nshal_4,sprfl_day,0.279006341
ENC,wnd_Nshal_4,sprfl_mrnevn,0.316172037
ENC,wnd_Nshal_4,sprfl_night,0.344728932
ENC,wnd_Nshal_4,wntr_day,0.279006341
ENC,wnd_Nshal_4,wntr_mrnevn,0.316172037
ENC,wnd_Nshal_4,wntr_night,0.344728932
ENC,wnd_Nshal_4,peak,0.326851705
ENC,wnd_Nshal_5,sum_day,0.327159048
ENC,wnd_Nshal_5,sum_mrnevn,0.378835514
ENC,wnd_Nshal_5,sum_night,0.409968905
ENC,wnd_Nshal_5,sprfl_day,0.378835514
ENC,wnd_Nshal_5,sprfl_mrnevn,0.430807989
ENC,wnd_Nshal_5,sprfl_night,0.472285782
ENC,wnd_Nshal_5,wntr_day,0.378835514
ENC,wnd_Nshal_5,wntr_mrnevn,0.430807989
ENC,wnd_Nshal_5,wntr_night,0.472285782
ENC,wnd_Nshal_5,peak,0.327159048
ENC,wnd_Nshal_6,sum_day,0.503587422
ENC,wnd_Nshal_6,sum_mrnevn,0.543506534
ENC,wnd_Nshal_6,sum_night,0.594951311
ENC,wnd_Nshal_6,sprfl_day,0.426060692
ENC,wnd_Nshal_6,sprfl_mrnevn,0.478344455
ENC,wnd_Nshal_6,sprfl_night,0.525640775
ENC,wnd_Nshal_6,wntr_day,0.426060692
ENC,wnd_Nshal_6,wntr_mrnevn,0.478344455
ENC,wnd_Nshal_6,wntr_night,0.525640775
ENC,wnd_Nshal_6,peak,0.503587422
ENC,wnd_Nshal_7,sum_day,0.469800691
ENC,wnd_Nshal_7,sum_mrnevn,0.565069692
ENC,wnd_Nshal_7,sum_night,0.641134316
ENC,wnd_Nshal_7,sprfl_day,0.649639029
ENC,wnd_Nshal_7,sprfl_mrnevn,0.72473938
ENC,wnd_Nshal_7,sprfl_night,0.787402638
ENC,wnd_Nshal_7,wntr_day,0.649639029
ENC,wnd_Nshal_7,wntr_mrnevn,0.72473938
ENC,wnd_Nshal_7,wntr_night,0.787402638
ENC,wnd_Nshal_7,peak,0.469800691
ENC,wnd_Ndeep_3,sum_day,0.367202066
ENC,wnd_Ndeep_3,sum_mrnevn,0.3574622
ENC,wnd_Ndeep_3,sum_night,0.359665048
ENC,wnd_Ndeep_3,sprfl_day,0.227419053
ENC,wnd_Ndeep_3,sprfl_mrnevn,0.252053178
ENC,wnd_Ndeep_3,sprfl_night,0.264542054
ENC,wnd_Ndeep_3,wntr_day,0.227419053
ENC,wnd_Ndeep_3,wntr_mrnevn,0.252053178
ENC,wnd_Ndeep_3,wntr_night,0.264542054
ENC,wnd_Ndeep_3,peak,0.367202066
ENC,wnd_Ndeep_4,sum_day,0.328873611
ENC,wnd_Ndeep_4,sum_mrnevn,0.343558694
ENC,wnd_Ndeep_4,sum_night,0.378448463
ENC,wnd_Ndeep_4,sprfl_day,0.280732275
ENC,wnd_Ndeep_4,sprfl_mrnevn,0.318127878
ENC,wnd_Ndeep_4,sprfl_night,0.346861426
ENC,wnd_Ndeep_4,wntr_day,0.280732275
ENC,wnd_Ndeep_4,wntr_mrnevn,0.318127878
ENC,wnd_Ndeep_4,wntr_night,0.346861426
ENC,wnd_Ndeep_4,peak,0.328873611
ENC,wnd_Ndeep_5,sum_day,0.345861634
ENC,wnd_Ndeep_5,sum_mrnevn,0.40049227
ENC,wnd_Ndeep_5,sum_night,0.433405453
ENC,wnd_Ndeep_5,sprfl_day,0.40049227
ENC,wnd_Ndeep_5,sprfl_mrnevn,0.455435838
ENC,wnd_Ndeep_5,sprfl_night,0.499284777
ENC,wnd_Ndeep_5,wntr_day,0.40049227
ENC,wnd_Ndeep_5,wntr_mrnevn,0.455435838
ENC,wnd_Ndeep_5,wntr_night,0.499284777
ENC,wnd_Ndeep_5,peak,0.345861634
ENC,wnd_Ndeep_6,sum_day,0.483574952
ENC,wnd_Ndeep_6,sum_mrnevn,0.521907685
ENC,wnd_Ndeep_6,sum_night,0.571308056
ENC,wnd_Ndeep_6,sprfl_day,0.409129119
ENC,wnd_Ndeep_6,sprfl_mrnevn,0.459335135
ENC,wnd_Ndeep_6,sprfl_night,0.504751908
ENC,wnd_Ndeep_6,wntr_day,0.409129119
ENC,wnd_Ndeep_6,wntr_mrnevn,0.459335135
ENC,wnd_Ndeep_6,wntr_night,0.504751908
ENC,wnd_Ndeep_6,peak,0.483574952
ENC,wnd_Ndeep_7,sum_day,0.405076939
ENC,wnd_Ndeep_7,sum_mrnevn,0.487220869
ENC,wnd_Ndeep_7,sum_night,0.552806181
ENC,wnd_Ndeep_7,sprfl_day,0.560139212
ENC,wnd_Ndeep_7,sprfl_mrnevn,0.624893098
ENC,wnd_Ndeep_7,sprfl_night,0.67892333
ENC,wnd_Ndeep_7,wntr_day,0.560139212
ENC,wnd_Ndeep_7,wntr_mrnevn,0.624893098
ENC,wnd_Ndeep_7,wntr_night,0.67892333
ENC,wnd_Ndeep_7,peak,0.405076939
WNC,col_X1,sum_day,0.90267148
WNC,col_X1,sum_mrnevn,0.90267148
WNC,col_X1,sum_night,0.90267148
WNC,col_X1,sprfl_day,0.837018564
WNC,col_X1,sprfl_mrnevn,0.837018564
WNC,col_X1,sprfl_night,0.837018564
WNC,col_X1,wntr_day,0.837018564
WNC,col_X1,wntr_mrnevn,0.837018564
WNC,col_X1,wntr_night,0.837018564
WNC,col_X1,peak,0.90267148
WNC,col_X2,sum_day,0.769645768
WNC,col_X2,sum_mrnevn,0.769645768
WNC,col_X2,sum_night,0.769645768
